customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,CustomerSupportCalls,LatePayments,DataUsageGB,AvgSessionMinutes,SatisfactionScore,Churn
CUST04781,Male,0,No,No,65,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No internet service,Two year,Yes,Mailed check,51.58,4300.05,2,1,39.22,118.42,4,No
CUST04782,Female,1,No,No,25,Yes,No,DSL,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Electronic check,68.71,2690.53,2,1,247.54,37.03,2,No
CUST04783,Female,1,No,No,43,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),37.92,7189.24,5,0,496.81,168.78,2,No
CUST04784,Female,0,Yes,No,28,Yes,Yes,No,No internet service,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),80.18,6277.83,4,0,192.76,163.43,1,No
CUST04785,Male,0,No,No,45,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,62.13,765.9,1,0,136.56,52.23,3,No
CUST04786,Male,1,No,No,70,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,60.28,2999.63,1,1,453.49,115.84,5,Yes
CUST04787,Female,0,No,No,48,Yes,Yes,DSL,No,No,Yes,No,No internet service,Yes,One year,No,Mailed check,90.21,6000.86,4,2,242.16,30.98,2,No
CUST04788,Male,0,No,No,14,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),38.61,2341.05,1,0,376.99,54.44,2,No
CUST04789,Female,0,No,No,16,Yes,Yes,No,No,Yes,Yes,No internet service,Yes,No,One year,Yes,Electronic check,119.87,5554.52,2,0,223.36,106.12,2,Yes
CUST04790,Male,0,No,No,8,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,74.74,2756.1,2,0,244.72,138.66,2,No
CUST04791,Male,1,Yes,Yes,31,No,No,No,Yes,No internet service,No,No,Yes,Yes,Two year,No,Electronic check,37.84,1906.34,3,0,435.4,157.09,1,No
CUST04792,Male,0,No,No,65,Yes,No,DSL,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,28.29,3222.75,2,0,453.02,154.24,3,No
CUST04793,Female,0,No,No,58,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),95.36,3279.94,2,1,117.94,156.04,3,No
CUST04794,Male,0,No,Yes,31,Yes,Yes,DSL,No internet service,Yes,No,No,No internet service,No,One year,Yes,Electronic check,43.06,5921.42,2,2,283.24,119.68,2,No
CUST04795,Male,0,Yes,Yes,42,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,94.0,5338.6,0,0,477.11,75.07,3,No
CUST04796,Female,1,No,Yes,58,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No,Two year,No,Bank transfer (automatic),92.02,3933.11,3,1,466.43,43.18,4,No
CUST04797,Female,0,No,No,29,Yes,No phone service,No,No internet service,No internet service,Yes,No,Yes,No internet service,One year,Yes,Credit card (automatic),119.68,6737.46,0,0,445.4,150.58,2,No
CUST04798,Female,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),28.92,7775.57,7,2,442.6,14.58,4,No
CUST04799,Female,0,No,Yes,25,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No,Yes,One year,Yes,Mailed check,75.05,786.49,3,1,474.67,94.25,2,No
CUST04800,Male,1,Yes,No,1,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,89.7,5757.75,4,3,439.52,59.38,4,No
CUST04801,Male,0,No,Yes,33,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,39.27,6427.9,1,1,292.22,33.8,3,No
CUST04802,Male,0,Yes,No,40,Yes,No,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),97.79,3973.65,3,0,450.6,79.19,2,No
CUST04803,Male,0,Yes,No,30,Yes,No,DSL,No internet service,No,No internet service,No,No internet service,No internet service,One year,No,Electronic check,71.77,558.14,0,2,244.98,111.41,5,No
CUST04804,Male,0,Yes,No,62,Yes,No,DSL,Yes,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,57.33,3978.45,5,4,57.04,29.07,2,Yes
CUST04805,Female,0,No,No,54,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,No,Month-to-month,No,Credit card (automatic),56.27,7863.0,2,6,170.82,155.54,4,No
CUST04806,Male,0,Yes,No,60,No,No,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No,One year,No,Credit card (automatic),56.57,1493.75,3,2,129.76,21.62,3,No
CUST04807,Male,0,No,No,35,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),97.49,3311.79,0,2,57.69,78.71,5,No
CUST04808,Male,0,No,Yes,39,Yes,No,DSL,Yes,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),116.07,6698.78,3,0,320.79,161.39,2,No
CUST04809,Female,0,No,No,22,Yes,No phone service,No,No internet service,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,85.6,7880.83,3,1,98.9,77.16,4,Yes
CUST04810,Female,0,Yes,No,25,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,41.98,8231.63,1,2,93.66,144.86,4,No
CUST04811,Male,0,No,No,17,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No internet service,One year,Yes,Credit card (automatic),32.12,7012.71,2,1,152.8,157.85,1,No
CUST04812,Female,0,No,No,33,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),28.38,5369.75,0,3,122.13,11.7,4,No
CUST04813,Female,0,Yes,Yes,27,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),76.46,3177.51,2,2,275.8,149.88,3,No
CUST04814,Female,0,Yes,No,48,Yes,No phone service,DSL,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),108.8,4411.7,1,2,8.78,51.9,4,Yes
CUST04815,Female,0,Yes,No,63,Yes,No phone service,No,No,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),61.08,123.51,1,0,221.49,16.61,4,No
CUST04816,Female,0,No,Yes,70,Yes,No,Fiber optic,No internet service,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.07,3184.91,3,3,329.67,135.71,3,Yes
CUST04817,Female,1,Yes,No,62,No,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Two year,Yes,Mailed check,64.48,6539.14,2,0,94.72,158.84,1,No
CUST04818,Female,0,Yes,No,61,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,99.36,5915.76,2,0,75.8,177.75,4,No
CUST04819,Male,1,No,No,41,Yes,No,Fiber optic,No,No,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,97.86,123.81,1,1,453.01,144.43,3,No
CUST04820,Male,0,No,Yes,23,Yes,No,Fiber optic,No internet service,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.66,4947.96,2,2,410.21,114.86,1,No
CUST04821,Female,0,No,No,34,Yes,Yes,No,No internet service,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,68.11,115.68,2,2,128.52,159.0,3,No
CUST04822,Male,0,No,No,54,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),83.12,3301.61,1,1,417.63,145.21,4,No
CUST04823,Male,0,Yes,Yes,48,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),71.22,8916.12,6,2,443.2,75.06,1,No
CUST04824,Female,0,No,No,58,No,Yes,Fiber optic,Yes,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),44.32,3715.24,0,0,58.21,155.78,5,No
CUST04825,Male,0,Yes,No,21,Yes,No,Fiber optic,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),97.4,8041.31,2,1,376.42,5.79,3,No
CUST04826,Female,1,No,No,60,Yes,No,Fiber optic,No internet service,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),63.75,192.67,2,1,262.18,93.3,3,No
CUST04827,Female,0,No,No,29,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,Yes,One year,No,Mailed check,54.36,6491.29,0,0,363.9,70.09,1,No
CUST04828,Female,1,Yes,No,68,Yes,Yes,No,No,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,48.16,4139.15,3,1,356.29,95.97,3,No
CUST04829,Male,1,No,Yes,59,Yes,No,Fiber optic,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),107.8,4944.92,1,3,231.78,119.84,1,No
CUST04830,Male,0,No,No,5,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),49.83,8934.71,0,0,9.09,160.32,2,No
CUST04831,Male,0,Yes,No,10,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),90.18,2782.12,0,4,333.45,13.29,3,Yes
CUST04832,Male,0,No,Yes,23,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,Yes,No,One year,Yes,Electronic check,50.1,7764.72,0,1,296.39,61.12,3,No
CUST04833,Female,0,No,No,50,Yes,No,DSL,Yes,Yes,No,No internet service,No,No,Two year,Yes,Credit card (automatic),44.75,8248.55,1,0,244.29,109.7,4,No
CUST04834,Female,0,No,No,18,Yes,Yes,No,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),61.81,2713.84,2,0,346.11,109.98,4,No
CUST04835,Male,0,No,No,49,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,114.25,475.04,2,0,282.83,106.14,3,No
CUST04836,Female,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),102.85,7085.71,2,2,176.53,109.54,3,Yes
CUST04837,Female,1,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,47.73,8404.45,2,1,397.36,171.86,3,Yes
CUST04838,Male,0,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),56.21,4324.59,2,3,370.51,99.68,3,No
CUST04839,Female,0,Yes,No,46,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,80.82,7879.48,0,2,292.2,18.17,3,No
CUST04840,Male,0,Yes,No,7,Yes,No,DSL,No internet service,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),62.75,2025.75,3,0,258.41,20.55,4,No
CUST04841,Female,1,No,No,16,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,107.22,6824.26,1,0,323.04,131.25,4,Yes
CUST04842,Male,0,Yes,No,44,Yes,No phone service,No,Yes,No internet service,No,No,Yes,Yes,Month-to-month,No,Mailed check,74.84,6345.37,0,3,306.28,159.23,2,No
CUST04843,Female,0,Yes,No,59,Yes,No phone service,Fiber optic,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),106.2,4770.55,1,1,104.32,119.05,3,Yes
CUST04844,Female,0,Yes,No,20,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),45.56,2905.6,5,2,81.99,30.71,3,No
CUST04845,Male,1,No,Yes,69,Yes,No phone service,No,Yes,Yes,No,No,No,No internet service,Two year,Yes,Credit card (automatic),88.48,2292.91,4,0,127.96,178.67,5,No
CUST04846,Male,0,No,Yes,20,No,No,Fiber optic,No,No,No,No,No internet service,No,Two year,Yes,Credit card (automatic),61.3,6482.86,1,1,180.68,55.69,5,No
CUST04847,Male,0,Yes,Yes,57,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,30.57,5160.64,4,0,429.69,161.59,3,Yes
CUST04848,Male,0,No,No,54,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),58.19,7776.14,0,3,56.18,23.77,5,No
CUST04849,Female,0,Yes,Yes,27,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No,No internet service,One year,No,Credit card (automatic),53.99,7393.04,0,2,335.37,132.7,2,No
CUST04850,Female,0,No,No,45,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,52.17,1623.29,3,1,58.0,81.6,3,No
CUST04851,Male,1,Yes,Yes,43,Yes,No,No,Yes,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,82.73,1969.11,4,0,187.47,145.25,4,No
CUST04852,Female,0,No,No,24,Yes,Yes,DSL,No,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,60.61,8498.24,0,0,199.33,49.56,5,No
CUST04853,Male,1,No,No,70,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No internet service,Two year,No,Mailed check,31.23,3418.74,2,1,358.59,110.77,2,No
CUST04854,Male,0,No,No,48,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,41.07,4947.89,3,2,445.65,39.61,3,Yes
CUST04855,Female,0,Yes,No,45,Yes,No phone service,No,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,70.78,3833.66,4,0,319.96,72.04,4,No
CUST04856,Female,0,No,Yes,62,Yes,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),71.69,5099.35,1,1,452.09,19.95,5,No
CUST04857,Male,0,No,No,11,Yes,No,Fiber optic,No,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.69,6094.35,2,3,189.6,122.74,3,No
CUST04858,Male,0,No,Yes,56,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,37.51,3310.06,2,0,378.19,132.21,4,No
CUST04859,Male,0,Yes,No,72,No,No,Fiber optic,Yes,No internet service,No,No,Yes,No,One year,Yes,Electronic check,85.71,3019.57,0,0,287.39,121.41,4,No
CUST04860,Female,0,Yes,No,63,Yes,No phone service,No,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Mailed check,55.38,7612.95,1,2,381.29,154.19,1,Yes
CUST04861,Female,0,No,No,30,Yes,No phone service,DSL,Yes,No internet service,Yes,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),53.5,5578.56,1,2,340.32,19.46,1,No
CUST04862,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,24.68,7689.14,0,1,175.93,42.45,1,No
CUST04863,Female,0,Yes,No,53,Yes,Yes,DSL,No,No internet service,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),58.77,7824.82,2,1,274.03,132.03,5,No
CUST04864,Male,0,Yes,No,64,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,No internet service,Month-to-month,Yes,Mailed check,25.87,1496.84,2,1,488.92,25.76,1,No
CUST04865,Male,0,No,No,5,Yes,No,DSL,Yes,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),48.26,7215.39,0,1,326.12,107.52,2,No
CUST04866,Male,0,Yes,No,64,Yes,No phone service,No,Yes,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Mailed check,31.34,8107.53,2,0,345.07,58.75,3,Yes
CUST04867,Male,0,No,No,21,Yes,Yes,DSL,No internet service,No,No,No,Yes,No,One year,Yes,Credit card (automatic),103.78,3977.99,2,3,113.47,55.75,2,No
CUST04868,Male,0,Yes,Yes,16,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,No,Electronic check,39.84,4569.5,1,1,279.07,20.7,5,No
CUST04869,Male,0,Yes,No,58,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),32.62,3409.22,3,0,131.1,53.21,2,No
CUST04870,Female,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),104.9,1398.33,2,1,377.34,172.36,5,No
CUST04871,Female,0,Yes,Yes,66,Yes,No,Fiber optic,No,No internet service,No,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),82.19,4826.18,0,2,367.96,156.66,4,No
CUST04872,Male,0,No,No,16,Yes,Yes,DSL,No,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),115.1,3609.65,1,2,393.85,73.17,3,No
CUST04873,Male,0,No,No,1,Yes,No phone service,DSL,No,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),82.7,7414.23,2,2,2.09,12.69,5,No
CUST04874,Female,0,No,No,31,Yes,Yes,DSL,Yes,No internet service,Yes,No,No internet service,No,One year,Yes,Credit card (automatic),87.62,4395.47,2,1,341.29,109.96,3,No
CUST04875,Female,0,Yes,No,21,No,Yes,DSL,No internet service,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,56.14,8611.48,3,1,89.81,114.04,2,No
CUST04876,Female,0,No,No,57,Yes,Yes,DSL,No,No,No,No,No internet service,No,Month-to-month,No,Mailed check,94.56,6643.29,1,0,7.14,66.53,5,Yes
CUST04877,Female,0,No,Yes,52,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,78.23,2133.17,2,1,406.58,147.3,5,No
CUST04878,Male,0,No,Yes,46,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,No internet service,One year,Yes,Mailed check,35.89,3652.98,3,1,438.54,133.0,3,No
CUST04879,Male,0,No,No,3,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No internet service,No internet service,One year,Yes,Credit card (automatic),35.54,5536.97,2,1,428.11,61.93,1,No
CUST04880,Male,0,Yes,No,37,Yes,No phone service,DSL,No internet service,No internet service,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),84.34,1255.31,4,1,2.96,68.83,5,No
CUST04881,Male,0,No,No,12,Yes,No phone service,DSL,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),47.21,4601.06,0,0,15.47,38.36,3,No
CUST04882,Male,0,Yes,No,60,Yes,No,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),74.4,7823.51,3,0,373.32,59.56,3,Yes
CUST04883,Female,0,Yes,Yes,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Electronic check,39.24,1612.86,3,1,443.36,159.73,4,No
CUST04884,Male,1,No,No,32,Yes,Yes,DSL,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),61.93,806.2,8,1,33.66,13.6,1,No
CUST04885,Female,0,No,Yes,37,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,106.24,4497.51,2,0,361.4,173.83,5,No
CUST04886,Male,0,No,Yes,28,Yes,Yes,DSL,No,Yes,No,No,Yes,No internet service,One year,Yes,Electronic check,89.06,8024.15,1,2,293.02,56.94,2,No
CUST04887,Male,1,Yes,No,60,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,68.73,6341.58,4,1,209.93,140.09,3,No
CUST04888,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),69.15,5191.91,4,3,361.1,51.68,5,No
CUST04889,Male,0,Yes,No,10,Yes,No,DSL,Yes,No internet service,Yes,No,No,No internet service,One year,Yes,Credit card (automatic),58.74,1615.38,0,0,425.36,81.67,4,Yes
CUST04890,Male,0,No,Yes,17,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,85.22,6698.23,2,0,386.4,76.05,4,No
CUST04891,Female,0,Yes,Yes,44,Yes,No,No,No,No,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,38.83,6085.56,1,0,300.95,94.61,4,No
CUST04892,Female,0,No,No,20,No,No,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),53.72,8623.4,0,1,82.61,119.45,3,Yes
CUST04893,Female,1,Yes,No,11,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),87.97,1157.56,7,1,49.24,44.04,4,No
CUST04894,Male,0,No,Yes,19,No,Yes,DSL,No,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,92.2,3005.46,0,0,169.47,59.15,5,No
CUST04895,Male,0,No,No,6,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,One year,No,Credit card (automatic),108.6,4376.66,0,0,173.86,161.83,5,No
CUST04896,Female,0,Yes,No,70,No,No phone service,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,50.49,5781.31,2,1,230.59,39.71,4,Yes
CUST04897,Male,0,Yes,No,1,Yes,No,No,No,No,No,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),105.27,4255.31,4,2,155.92,53.95,2,No
CUST04898,Male,0,No,Yes,42,Yes,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),102.41,3531.68,4,0,225.78,133.4,1,No
CUST04899,Female,1,No,No,20,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Mailed check,21.02,3357.82,4,1,497.72,42.05,1,Yes
CUST04900,Male,1,No,No,28,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No internet service,No,One year,Yes,Mailed check,87.26,908.01,3,1,198.11,100.91,3,No
CUST04901,Female,0,No,Yes,31,Yes,Yes,No,No,No,No,No internet service,No,No internet service,One year,Yes,Credit card (automatic),96.71,3711.35,1,1,175.17,55.22,4,No
CUST04902,Male,1,Yes,Yes,44,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),20.4,2301.44,6,3,235.07,75.4,4,Yes
CUST04903,Female,0,No,No,58,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,69.38,2657.99,0,1,357.26,149.42,4,No
CUST04904,Male,0,Yes,Yes,2,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Electronic check,115.29,79.47,2,1,434.65,49.03,5,No
CUST04905,Male,0,No,No,38,No,Yes,DSL,No internet service,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Mailed check,115.36,373.18,1,3,184.49,6.36,1,Yes
CUST04906,Female,0,Yes,Yes,50,Yes,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,94.05,2598.87,1,0,379.63,116.82,1,Yes
CUST04907,Male,0,No,No,7,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),103.17,1760.77,1,0,23.04,162.6,5,Yes
CUST04908,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Mailed check,50.75,5044.04,1,0,296.24,109.0,5,Yes
CUST04909,Female,0,Yes,Yes,65,Yes,Yes,DSL,No,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,66.11,4640.12,1,1,423.18,101.16,1,No
CUST04910,Male,0,Yes,No,5,Yes,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),119.53,7694.39,0,2,91.23,16.82,1,Yes
CUST04911,Female,0,No,No,57,Yes,No phone service,DSL,No,Yes,No,No internet service,No,No,One year,No,Mailed check,100.73,599.13,0,0,301.28,28.99,5,No
CUST04912,Male,1,No,Yes,40,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),24.46,6201.35,2,0,480.55,45.76,1,No
CUST04913,Male,0,No,No,53,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,25.45,8188.19,1,0,71.37,5.64,3,No
CUST04914,Male,0,Yes,No,40,Yes,No,No,No internet service,No internet service,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),77.96,5590.26,4,2,433.55,76.1,4,No
CUST04915,Male,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,Yes,Two year,Yes,Mailed check,57.33,7658.13,2,1,366.84,99.64,3,No
CUST04916,Female,0,No,Yes,69,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,43.61,5185.38,1,2,161.06,92.42,4,No
CUST04917,Male,0,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),52.01,7009.3,1,1,409.39,55.66,2,No
CUST04918,Female,0,Yes,No,46,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No,No,Two year,Yes,Credit card (automatic),115.9,648.75,3,1,353.41,32.02,2,No
CUST04919,Male,0,No,No,22,Yes,No,Fiber optic,Yes,Yes,No,Yes,No internet service,Yes,One year,Yes,Bank transfer (automatic),52.16,1537.78,3,0,361.46,176.89,3,No
CUST04920,Male,0,Yes,No,13,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),56.18,854.27,1,0,427.29,103.27,4,No
CUST04921,Male,0,Yes,Yes,60,Yes,No phone service,No,No,Yes,No internet service,Yes,No,No,One year,Yes,Bank transfer (automatic),65.13,8209.76,2,1,160.36,43.66,1,No
CUST04922,Male,0,No,No,66,Yes,Yes,No,No,No internet service,No,No,Yes,No,Two year,Yes,Credit card (automatic),36.09,5143.38,2,2,454.19,142.32,1,No
CUST04923,Female,0,Yes,No,24,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,58.93,3109.64,2,2,106.26,87.51,1,No
CUST04924,Female,0,No,Yes,64,Yes,Yes,No,No,No,No internet service,No,No,No internet service,One year,Yes,Bank transfer (automatic),84.66,4813.78,4,1,142.71,41.69,2,No
CUST04925,Female,0,No,Yes,23,Yes,No phone service,DSL,Yes,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),45.92,131.96,2,1,188.88,133.33,4,No
CUST04926,Female,0,No,Yes,52,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,82.29,6252.33,3,1,347.92,133.74,4,No
CUST04927,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,44.47,2402.56,1,1,38.29,155.0,1,No
CUST04928,Female,1,Yes,No,49,No,Yes,DSL,No,Yes,No,No internet service,No,No,Month-to-month,Yes,Mailed check,98.67,2256.36,5,3,126.66,11.04,4,Yes
CUST04929,Female,0,No,No,0,Yes,No phone service,DSL,No,No,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),113.75,2233.49,0,0,213.81,89.93,2,No
